|id|title|location|company|industry|seniority|text
40|1957150328|Data Analyst SQL|Madrid, ES|PSS Tecnologias de la Informacion|Information Technology & Services, Computer Software, Human Resources|Entry level|"
        Data Analyst SQL en Madrid<br>
Grupo PSS es un equipo profesional de más de 600 personas, aportando nuestro talento en proyectos del sector Banca y seguros,Telecomunicaciones, Energía, Retail y Utilities, tanto en el ámbito público como privado.<br>
Contamos con oficinas en Madrid y Barcelona, un Expert Tech Hub ubicado en Ciudad Real y nos encontramos en plena expansión en LATAM.<br>
Actualmente necesitamos incorporar un perfil de Data Analyst con experiencia en:<br>
 Experiencia en SQL / BBDD tipo MPP. (Modelos Multidimensionales OLAP)<br>
 Experiencia en ETL (Limpieza, calidad de datos)<br>
 Experiencia en explotación y reporting<br>
<br>
<strong><u>Ofrecemos<br>
</u></strong><ul><li> Contrato indefinido</li><li> Salario negociable</li><li> Madrid (Ribera del Loira)<br>
</li></ul>sql, olap, etl
<!---->      "
41|1912732316|Data Scientist - NLP & Computer Vision|Madrid, ES|Altran|Information Technology & Services|Associate|"
        Our offer<br>
<br>
Tessella, Altran's World Class Center for Analytics, has an international presence and a reputation for delivering exceptional value from data (www.tessella.com). Building on our success in the UK, US, Spain, France, Italy and Netherlands, Tessella continues to grow its data analytics consulting services. In this role, you will provide essential analytics leadership to a highly capable team, while participating in our rapid growth and expansion of our client base.<br>
<br>
<strong><u>About Us<br>
<br>
</u></strong>Tessella is the Analytics World Class Center of the Altran Group. We have an international presence and a reputation for delivering exceptional business value from data. This has been achieved through more than 30 years commitment to the data sciences and by creating our team of 250+ of the best data scientists and engineers. We thrive on complex problems where innovative thinking delivers optimal solutions that delight our clients, and which add real value to their businesses; e.g. increasing productivity in the development of new medicines; designing satellites to observe and understand the universe; harnessing fusion power to provide unlimited, clean energy.<br>
<br>
Tessella is a subsidiary of Altran (www.Altran.com), a global leader in innovation and high-tech engineering services with over 3000 staff located across Italy.<br>
<ul><li> Permanent contract.</li><li> Private medical + life and accident insurance,</li><li> Flexible compensation (transport ticket, restaurant ticket, gym-pass, nursery...)</li><li> Training: techniques + skills + languages ;(headquarters, online with very powerful platforms, blended ...), it depends on the training.</li><li> Real career plan and adapted to your role.</li><li> Great work environment.<br>
</li></ul>Your profile<br>
<br>
<strong><u>To Succeed In This Role, You Should Have<br>
</u></strong><ul><li> A Masters or PhD in science, computer science, mathematics or engineering.</li><li> Professional experience applying data science, analytics, machine learning and computational techniques.</li><li> A genuine enthusiasm for using data science to solve complex problems, and an understanding of the algorithms, data processing methods and visualization techniques required.</li><li> Experience in Big Data and Database (SQL and noSQL).</li><li> Experience with Python, R, Pyspark and AWS.</li><li> Professional level in Spanish and English languages.<br>
</li></ul>
<!---->      "
42|1623118298|Machine Learning Engineer|Bilbao Area, Spain|Lookiero|Apparel & Fashion|Mid-Senior level|"
        <p><strong>What are we looking for?</strong></p><p><strong>﻿</strong></p><p>We are looking for Machine Learning Engineers to join our teams throughout Lookiero.&nbsp;You will work with talented members of your team to help Lookiero makes better business decisions.</p><p><br>
</p><p>Successful members of this team are self-motivated professionals with a passion for both the business and technology innovation.&nbsp;</p><p><br>
</p><p>We look for these individuals:</p><ul><li>Machine learning domain knowledge, models families and learning algorithms.</li><li>Skills in design distributed software and architecture in collaboration with data scientists and engineers.</li><li>Best practices in software development methodologies.</li><li>Focus on coding, cleaning up data sets, and implementing requests that come from data scientists. Python stack.</li><li>Taking the predictive model from the data scientist and implements it in code.</li><li>Focus on algorithm performance, efficiency and continuous integration &amp; delivery (CI/CD).</li><li>Optimize model training processes.</li></ul><p><br>
</p><p><strong>What can we offer?</strong></p><p><br>
</p><ul><li>A key position in one of the most important teams of the company where you can see your impact on the business from the very beginning.</li><li>Competitive salary</li><li>Remote working when you need it (it's ok if you want to work from the beach sometimes).</li><li>Freedom entails responsibility.</li><li>Flexible schedules that work with your life.</li><li>You will work in an autonomous cross-functional team where decision making depends on team consensus.</li></ul><p><br>
</p><p><strong>What's Different About Us</strong></p><p><br>
</p><ul><li>Big impact - you will directly see your impact on the business and on our clients.</li><li>Data-driven - we use A/B testing to drive feature and product decisions. We have an internal Data Science team to value the data we manage.</li><li>Unique culture - We love to meet to have technical discussions, spend time in the book club to discuss technical approaches, prepare internal workshops, talks and much more.</li></ul>
<!---->      "
43|1950520727|Oferta de Empleo - Data Engineer - Madrid Centro|Madrid, ES|Empléate con Talento|Information Technology & Services, Computer Software, Human Resources|Entry level|"
        DATOS DE LA EMPRESA<br>
<br>
Consultora tecnológica en proceso de expansión, que nace con el compromiso de ofrecer servicios a medida, adaptándose a las necesidades de sus clientes, ofreciéndoles soluciones integrales en las áreas deDesarrollo de Software, Cloud Computing, Consultoría de Procesos y Sistemas, IoT, Big Data y Ciberseguridad. Además, dispone de un departamento de I+D+i, donde invierten en el desarrollo de tecnologías disruptivas, la interoperabilidad, los dispositivos IoT y la conectabilidad.<br>
<br>
<strong>DESCRIPCIÓN DEL PUESTO<br>
<br>
</strong><strong>Funciones:</strong>Formar parte del Cognitive Systems Team con los siguientes cometidos:<br>
<ul><li>Instalación de infraestructura de Big Data (distribuciones Cloudera, Hadoop, HortonWorks, Spark, Kafka, …)</li><li>Instalación de herramientas de ETL.</li><li>Diseño de ETL.</li><li>Diseñar y construir datawarehouse y datalake.</li><li>Diseñar y construir servicios en la nube.</li><li>Montar conexiones a BBDD.</li><li>Extracción de datos.<br>
<br>
</li></ul><strong><u>Ubicación<br>
<br>
</u></strong><strong>Madrid- Zona Centro<br>
<br>
</strong><strong>CARACTERÍSTICAS DEL CANDIDATO<br>
<br>
</strong><strong><u>Conocmientos Necesarios<br>
</u></strong><ul><li>Conocimiento de sistemas (local y nube) </li><li>Arquitectura de Big Data </li><li>Conocimiento de BBDD (Oracle, db2, …) </li><li>Construcción de queries para la extracción de datos <br>
</li></ul>Conocimientos Adicionales Valorables<br>
<ul><li>Certificación de Cloudera</li><li>Autenticaciones de accesos </li><li>JSON, REST, Django <br>
</li></ul>Experiencia<strong>: </strong><strong>Al menos 1 año de experiencia realizando lasfunciones descritas.<br>
<br>
</strong>Idiomas: No son necesarios, aunque se valorarán positivamente conocimientos en inglés técnico.<br>
<br>
Competencias: Buscamos personas:<br>
<ul><li>Buenacomunicación a nivel funcional y técnico.</li><li>Capacidad y habilidades deatención al cliente.</li><li>Coniniciativa y creatividad para proponer cosas.</li><li>Apasionado/a por el mundo de las tecnologías.</li><li>Con capacidad deautoaprendizajeyanálisis.</li><li>Resolutivo/aante los obstáculos que puedan plantearse.</li><li>Capacidad detrabajo en equipo.<br>
<br>
</li></ul><strong>SE OFRECE<br>
<br>
</strong>Tipo de Contrato:Indefinido.<br>
<br>
Jornada:Jornada Completa.<br>
<br>
Remuneración:Acorde a conocimientos y experiencia aportada.<br>
<br>
<strong><u>Otros Aspectos<br>
</u></strong><ul><li><strong>Horario Flexible.</strong></li><li><strong>Seguro Médico.</strong></li><li><strong>Proyecto estable y continuo.</strong></li><li><strong>Formación Continua.</strong></li><li><strong>Buen ambiente de trabajo.</strong></li><li><strong>Excelente ubicación de la empresa.</strong></li><li><strong>Entrar en una empresa puntera en tecnología y en proceso de expansión.</strong></li><li><strong>Posibilidades de desarrollo profesional.<br>
<br>
</strong></li></ul>¡ENVÍANOS TU CV!
<!---->      "
44|1928190990|Data Analyst & CRO Manager|Madrid, ES|JobLeads|Information Technology & Services, Computer Software, Financial Services|Entry level|"
        We're looking for a candidate to this position in an exciting company.<br>
<br>
Sus tareas<br>
<br>
<ul><li>Participate in the strategy definition of our client, through the analysis and improvement of the complete sales funnel</li><li>Make decisions about web and app optimization and driving sales growth through data-driven decisions</li><li>Bring excellent ability to define analytical tools, develop measurement strategies, tests for data analysis and interpret results</li><li>Establish measurement objectives aligned with business KPIs, carry out of navigation studies and generation of reports that allow detecting improvement and optimization </li><li>Drill down into the data (internal and external) to build panels, generate ideas and solve hypotheses<br>
<br>
</li></ul>Su perfil<br>
<br>
<br>
<br>
<ul><li>A Data Analyst &amp; CRO manager or similar position with experience in e-commerce</li><li>At least 3 years of experience in startups, consultancy, financial entities or digital agencies defining strategic plans or with a similar business model</li><li>Experience with credit card industry – a plus!</li><li>A master in Business Intelligence comfortable with Tableau, Power BI, Qlik or similar</li><li>Someone with high knowledge in Google Analytics or similar service</li><li>A ninja ETL with Mongo DB and Postgre</li><li>Proactive solutions maker with high strategic vision and critical thinking</li><li>Totally oriented to data, KPI’s, product quality and service</li><li>Someone with strong communication skills and high planning reporting capabilities</li><li>Fluent in English and Spanish – other languages like Portuguese is a bonus!</li></ul>
<!---->      "
45|1933107324|Data Engineer|Barcelona y alrededores|BMAT Music Innovators|Information Technology & Services, Music|Associate|"
        <p><strong>About&nbsp;BMAT&nbsp;</strong></p><p><br>
</p><p>BMAT started in 2005 when a group of engineers with a passion for music decided to spin-off from an audio research lab in Barcelona. The company started with an idea – to index all the music in the world – and a mission – to better the music eco-system – and a team of nerds eager to learn how to build a successful business. Today the company has grown to more than a hundred people - spread across Barcelona, Buenos Aires, Lima, São Paulo, London, Paris, Oslo, Tel-Aviv, Johannesburg, Singapore, Tokyo and Seoul - that team up to deliver daily 1 million identifications and 3 billion matches to our partners from all over the music industry.</p><p>&nbsp;</p><p><br>
</p><p><strong>&nbsp;Our Culture&nbsp;</strong></p><p><br>
</p><p>We love music. It makes our lives a zillion times better. And we want to give something back to her (yes, to us music is a lady). Make her life easier and her future brighter. We apply our scientific, data-infused brains to tell everyone what music has been played – so that creators get the recognition they deserve. We hear everything everywhere and tell everyone who wants to know. ‘What plays around will come back around’ we say. We believe by helping this happen we can make a positive change in the music ecosystem and enjoy talent for another million years.</p><p><br>
</p><p>We are a team of pretty decent people who enjoy working with each other. We’re open-minded and well-traveled, coming from all parts of the world. We like coffee, tea, chai, and mate all the same. We’ve got rappers, producers, cello players, DJs, and songwriters. The passion for music, the excitement for technology and Barcelona as a backdrop has proven to make a good combination. We say there is a BMAT touch. We believe it has to do with being passionate, obsessive, nice, generous, honest, self-motivated, entrepreneurial, intrepid, crazy, extraordinary, creative, agile, human, friendly, smart, witty, talented, naive, optimistic, surprising, sensual, and nerdy, but not very hipster (unfortunately).</p><p><br>
</p><p>&nbsp;</p><p><strong>What You Will Be Doing</strong></p><p>&nbsp;</p><p>In the Data team we want to have the most complete music metadata database in the world. As part of our team you will help in any stage: from integrating new sources, enhancing the entity reconciliations algorithms, creating data transformation pipelines, researching metadata matching processes, etc.&nbsp;</p><p>&nbsp;</p><p>BMAT is connected to hundreds of data sources and we are in charge of ingesting and harmonizing all the musical content at our hands in order to make it available to the services and products that BMAT offers. We are looking for a team player, that loves dealing with tons of music metadata,&nbsp;to help us reach our goal faster, adding value to the team and creating cool stuff.</p><p>&nbsp;</p><p>&nbsp;</p><p><strong>All About You</strong></p><p>&nbsp;</p><ul><li>Proficient in Python.</li><li>Experience developing ETLs integrating data from different sources.</li><li>Experience with entity reconciliation, data matching.</li><li>Love digging into (music) data: understand it, find patterns, clean it, find value.</li><li>Experience working with document-oriented databases (MongoDB, Elasticsearch).</li><li>Linux and Git experience.</li><li>Experience with software design life cycle and good practices (Code Reviews, Refactoring).</li><li>Forecast software and infrastructure scalability issues and capacity to prevent them.</li><li>Good documentation and communication skills.</li><li>Proactive team player with high-quality awareness and independent working attitude.</li><li>You value a DevOps culture.</li></ul><p><br>
</p><p><br>
</p><p><strong>Bonus Track</strong></p><p><br>
</p><ul><li>Experience with Docker.&nbsp;</li><li>Experience with AWS.</li><li>Experience with Kafka/event-driven architectures.</li><li>Experience with distributed systems.</li><li>Experience scaling platforms.</li><li>Experience with HTTP APIs and frontend apps.</li></ul><p><br>
</p><p>&nbsp;</p><p><strong>You Can Enjoy</strong>&nbsp;</p><p><br>
</p><ul><li>Full-time job.</li><li>Flexibility on working location and working hours.</li><li>Free Spanish and English classes.</li><li>Flat hierarchy.</li><li>Full autonomy of your duties.</li><li>Becoming part of a diverse and multicultural team based&nbsp;in Barcelona obsessed with bettering the music industry.</li></ul><p>&nbsp;</p><p><br>
</p><p><i>Diverse perspectives drive innovation, and innovation is kind of our thing. Our&nbsp;open-minded and flexible culture organically fosters this diversity. We've learnt that we thrive on learning from each other, so we don't just welcome but actively hire a range of open-minded people from all walks of life.&nbsp;Our&nbsp;team is made up of people with different backgrounds, perspectives, orientations, abilities, musical tastes, dress sense and time-zones - but we all have one common goal: Making the music world a better place. With equal opportunities for everyone,&nbsp;BMAT is a pretty nice place to work.</i></p>
<!---->      "
46|1945952747|Data Scientist|Alicante, Valencia, Spain|CMS GLOBAL SOLUTIONS|Information Technology & Services|Mid-Senior level|"
        <p>Job Title: Data Scientist</p><p>Job Type: Contract</p><p>Salary:&nbsp;€300 per day</p><p>Location: Alicante, Spain</p><p><br>
</p><p>I'm looking for skilled and experienced Data Scientists for a long term (3 years) contract at a fantastic company based full time in the vibrant city of Alicante.</p><p><br>
</p><p>The ideal candidate will have 10 years experience working as a Data Scientist and will be familiar wit the following technologies:</p><p><br>
</p><ul><li>Regular expressions</li><li>Taxonomies</li><li>Machine learning techniques</li><li>Information retrieval (LSA/LSI)</li><li>Deep learning (MLP, CNN, RNN - LSTM)</li><li>Crawling/scrapping</li><li>NLTK</li><li>Pandas</li><li>PyCharm</li></ul><p><br>
</p><p>You will be the designer, builder and manager of Big Data infrastructures, designing and executing solutions for complex business problems involving large scale data warehousing, real-time analytics and reporting solutions.</p><p><br>
</p><p>*** Due to the coronavirus you will be able to work remotely until September</p><p><br>
</p><p>Does this sound of interest?</p><p><br>
</p><p>This contract role will pay a daily rate depending on the level of experience.</p><p>If you are available and interested please send your CV and availability to start to zach@cmsglobalsolutions.com</p><p></p>
<!---->      "
47|1949561519|Data Engineer|Madrid y alrededores, España|Endesa|Renewables & Environment|Associate|"
        <p>&nbsp;<strong>Ponte a prueba y acepta el desafío para el desarrollo de nuevas soluciones de TIC!</strong></p><p><br>
</p><p>¡Estamos buscando un<strong> Data Engineer!</strong></p><p><br>
</p><p><strong><u>¿Qué se hace en la Business Line y en la unidad? &nbsp;</u></strong></p><p>Desde el rol de Data Engineer tendrás la misión de asegurar la gestión de las bases de datos y almacenamiento Big Data, entrando en nuestro equipo DevOps de aplicaciones de Data Science; deberás sacar el máximo rendimiento a la explotación de la actual arquitectura de Big Data con el objetivo de facilitar la toma de las decisiones. ¿Tienes una alta motivación, eres un jugador de equipo y posees una excelente atención al detalle? ¿Posees conocimientos profundos en bases de datos, metodología ágil y herramientas de transformación del dato? ¿Te apasionan los desafíos? Si es así, ¡puede que quieras unirte a nosotros!</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p><strong><u>¿Qué vas a hacer?</u></strong></p><ul><li>Gestionar los aspectos relativos a la ingesta y procesamiento de los datos y la información (estructurada o no) a lo largo de la organización.</li><li>Implementar los proyectos de Inteligencia Artificial y de Machine Learning, participar en las soluciones centralizadas y distribuidas orientadas al cumplimiento de los requerimientos de negocio.</li><li>Medir distintas soluciones de almacenamiento de datos contra un conjunto de operaciones específicas basadas en aplicaciones de Data Science.</li><li>Establecer directrices para diseñar y desarrollar modelos de arquitectura de datos en función de la naturaleza (tiempo real, batch, etc) del dato y el tipo de acceso más frecuentes realizado sobre esos datos.</li><li>Diseñar, desarrollar y optimizar los procesos de ingesta, limpieza y transformación (ETL) basados en Map-Reduce, Spark, Informatica BDM, etc.</li><li>Evaluar el rendimiento de lectura y escritura de operaciones bajo distintas condiciones de concurrencia, en combinación con procesos de (near) real-time.</li><li>Evaluar la empleabilidad y posibles beneficios de bases de datos open source que no estén presentes todavía en el catálogo de productos de la organización.</li><li>Estudiar posibles arquitecturas para procesos de ingesta y transformación de datos en (near) real time empleando Kafka Brokers, Spark Stream, Apache Beam.</li><li>Iniciar el proceso de implementación en la plataforma de Continuous Integration (CI) y Continuous Deployment (CD) en colaboración con los equipos DevOps.</li><li>Participar en el proyecto para implementar<i>Polyglot Persistence</i>, que es un framework para múltiples bases de datos orquestadas a través de microservicios.</li></ul><p><br>
</p><p><strong><u>¿Qué conocimientos y experiencia van a ser considerados?</u></strong></p><p><strong><u>Imprescindibles:</u></strong></p><ul><li>Formación técnica: Ingeniería/Matemáticas/Física/Estadística…</li><li>Mínimo 5 años de experiencia profesional en ingeniería de (Big) Data.</li><li>Experiencia sólida en lenguajes de programación como Python y R.</li><li>Experiencia en Bases de datos relacionales (PostgreSQL, MySQL, Oracle, Redshift), no relacionales (MongoDB, Cassandra, HBase, etc) y orientadas a Grafos (OrientDB, Neo4J)</li><li>Conocimiento en soluciones y/o entornos de Big Data (Hadoop, Impala,Hive,Spark, Kafka, etc)</li><li>Conocimiento en soluciones empresariales en Cloud (AWS, Google Cloud, Azure, S3 bucket, DynamoDB, Lambda, C3IoT).</li><li>Inglés alto (C1)</li></ul><p><br>
</p><p><strong><u>Valorables: </u></strong></p><ul><li>Capacidades de modelos de Advanced Analytics (estadísticas y modelos de clasificación, regresión y redes neuronales).</li><li>Habilidades de gestión de proyectos (roles como Project Manager o Team Leader).</li><li>Conocimiento de metodologías de desarrollo ágiles (Scrum).</li><li>Conocimiento del sector energético</li><li>Italiano valorable.</li><li><br>
</li></ul><p><strong>Si crees que esta posición supone una oportunidad de desarrollo y un reto para ti, ¡no lo dudes e inscríbete!</strong></p><p><i>""Endesa está socialmente comprometida con la Igualdad, la Conciliación, la Integración de personas con discapacidad y la inversión socialmente responsable”</i></p><p></p>
<!---->      "
48|1912568843|Data Engineer (Open to Remote working)|Madrid y alrededores|Savana Médica|Hospital & Health Care|Mid-Senior level|"
        <p>SAVANA (www.savanamed.com) is an award-winning, international medical company aiming to accelerate health science by putting into the hands of healthcare providers the power to unlock all of the clinical value embedded within existing Electronic Health Records (EHRs) with Artificial Intelligence and Natural Language Processing. Always ensuring maximum privacy and security.</p><p>&nbsp;</p><p>Founded in 2014, Savana developed EHRead, a powerful technology that applies Artificial Intelligence (AI), such as Natural Language Processing, Machine Learning, and Deep Learning, providing real-time access to patient populations information, reading all clinical documents, including unstructured information, converting this information into knowledge. The artificial intelligence developed by SAVANA converts the free text incorporated in the electronic medical records into reusable clinical parameters, to generate RWE (Real World Evidence) drawn from more than 400+ million clinical records from all sources.</p><p>&nbsp;</p><p>SAVANA Manager is currently in more than 100 hospitals and 25 RWE (Real World Evidence) studies are ongoing with SAVANA Research in 80 hospitals. Savana is venturing on International Studies Worldwide. The company is currently expanding to English, French and German speaking markets.</p><p>&nbsp;</p><p>We are already implemented in the US, reaching an exponential growth in the US market by 2021 and as of the moment there are more than 80 employees in Europe.</p><p>&nbsp;</p><p>&nbsp;</p><p><strong><u>Responsibilities:</u></strong></p><p><br>
</p><ul><li>Facilitate operations of Data Scientists, Data Analysts and Software Engineers.</li><li>Reformulating existing frameworks to optimize their performance and testing such structures to ensure that they are fit for use.</li><li>Remaining up-to-date with industry standards and technological advancements that will improve the quality of your outputs.</li><li>Conceptualizing and generating infrastructure that allows big data to be accessed and analyzed.</li><li>Monitor and anticipate data related issues, it’s management and governance.</li><li>Suggesting and implementing architecture improvements including process improvements.</li><li>End to end evaluation of new technology options and vendor products .</li></ul><p>&nbsp;</p><p><br>
</p><p><strong><u>Skills, Experience and Qualifications required:</u></strong></p><ul><li>Proficient with ETL tools such as Airflow and Analytics Engines for large-scale data processing such as Spark and it’s ecosystem</li><li>Expert proficiency in Software Engineering skills along with a deep understanding of Python, code review best practices and industry standard methodologies</li><li>Previous experience on taking ML/DL models into production, including lifecycle management, version control (DVC) and providing feedback and insights to the Data Science and NLP Platform teams</li><li>AWS: 4+ years’ experience with using a broad range of AWS technologies (e.g. EC2, RDS, ELB, S3, ECS, EKS, EMR) to develop and maintain an Amazon AWS based cloud solution, with an emphasis on best practices regarding cloud security and performance</li><li>Database management and operations (relational, schema-less, columnar) and design and analysis tools focused on performance improvement techniques</li><li>Experience with data-related monitoring tools (performance and data governance)</li><li>Knowledge of IaaC (eg: Terraform) tools is a BIG plus</li></ul><p><br>
</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p><strong><u>We offer:</u></strong></p><p>&nbsp;</p><ul><li>Work with a multidisciplinary team of clinicians, computer engineers, computational linguists, mathematicians, designers, medical Natural Language Processing expert programmers, and other disciplines. We are a team of professionals with a common goal: to blend the knowledge of all of us to seek excellence in our purpose. Coming from very different disciplines, we want everyone to learn from everyone, creating a unique entity that moves towards the transformation of health through Artificial Intelligence.</li><li>An opportunity to provoke a positive impact. We seek to improve health on the planet through technology and to help people and health institutions. Our employees and collaborators strive to provide our users with the necessary tools and support to achieve a more accessible and egalitarian global health. We care about our environment and we are willing to improve it.</li><li>An environment to express yourself as you are and enjoy what you know. We defend individuality to form a richer and more plural ""ecosystem"". Be yourself and tell us what you have learned and how could we use it together to help us achieve our purpose. If you like what you do, we like to work with you.</li><li>Competitive salary conditions, flexible culture and a development framework to grow your career. People are our main asset, so we invest in training and development and recognize and compensate for achievements and valuable work. We trust in the talent and commitment of people and focus on objectives and results, so we are flexible in our way of working, providing a framework to reconcile our personal and professional lives.</li></ul><p>&nbsp;</p><p>&nbsp;</p><p><i>Details from this job description are not to be used for marketing purposes. Savana does not accept unsolicited resumes from search firms. All resumes submitted by search firms to any employee at Savana via e-mail, the Internet or directly without a valid written search agreement will be deemed the sole property of Savana, and no fee will be paid in the event the candidate is hired by Savana.</i></p><p><br>
</p><p><i>The personal data you provide to us, any updates to it, and any other data you provide to us during the selection process (the “Candidate’s Personal Data”) will be processed by Medsavana S.L. (“Medsavana”), with registered office at Calle Gran Vía 30, planta 10, 28013 Madrid.</i></p><p><i>For more information, please refer to the privacy policy section on our webpage.</i></p>
<!---->      "
49|1912725834|Data Engineer|Madrid, Comunidad de Madrid, España|Globant|Information Technology & Services|Mid-Senior level|"
        <p>Somos una empresa nativa digital donde la innovación, el diseño y la ingeniería se encuentran a gran escala. Utilizamos las últimas tecnologías en el campo digital y cognitivo para empoderar a las organizaciones en todos los aspectos. Queremos que te unas a nosotros para trabajar para los clientes más importantes en tecnología, comercio, viajes, banca, comercio electrónico y medios de comunicación, revolucionando y haciendo crecer sus negocios principales mientras les ayudamos a mantenerse en vanguardia. Serás parte de una empresa con las prácticas y tecnologías más avanzadas además de formar parte de un equipo único.<strong><br>
</strong> </p><p><strong><br>
</strong> </p><p><strong>¿Qué estamos buscando?</strong> </p><ul><li>Un Data Engineer para que se una a nuestro equipo en Globant. </li><li>Que tengas experiencia en Hive, Spark, HBase, ElasticSearch, Kafka, Apache Spark, Apache Flink, HDFS, SQL, IMpala, Sqoop, Cloudera Search (Solr), ElasticSearch usando plataformas de BDA de Cloudera y Oracle. Así como en Java o Python. </li><li>Que hayas liderado equipos. </li><li>Capacidad de análisis, definición y desarrollo de soluciones analíticas. </li><li>Nivel de inglés Alto (trabajamos con proyectos internacionales). </li><li>Formación en tecnología. </li></ul>&nbsp;<br>
<p><strong>¿Qué te ayudará a conseguir el éxito?</strong> </p><ul><li><p>Creer en lo que haces y disfrutar con ello. </p></li><li><p>Hacer que cada “no” se convierta en un “y si…” </p></li><li><p>Que tengas imaginación, curiosidad y te guste innovar. </p></li><li><p>Que seas flexible y orientado a objetivos. </p></li><li><p>Que tengas buenas habilidades comunicativas. </p></li></ul><p>&nbsp; </p><p><strong>Te damos la oportunidad de…</strong> </p><p>· &nbsp; <strong>APRENDER</strong> junto con los profesionales que han creado algunas de las soluciones más revolucionarias del mercado. </p><p>· &nbsp; <strong>TENER IMPACTO</strong>. Trabajar en proyectos globales a gran escala. </p><p>· &nbsp; <strong>DESARROLLAR TU CARRERA</strong> a través de nuestros Studios. Cada Studio representa una gran bolsa de experiencia en las últimas tecnologías y tendencias y ofrece soluciones a medida centradas en desafíos específicos. </p><p>· &nbsp; <strong>TENER EXPERIENCIAS</strong> dentro de una o múltiples industrias. </p><p>· &nbsp; <strong>SER MENTOR</strong> de un equipo de Tech Seniors. <strong>INFLUIR</strong> en un equipo grande o en varios equipos para lograr sus objetivos. </p><p>· &nbsp;<strong> DEFINIR</strong> perfiles técnicos, performance y training. </p><p>· &nbsp; <strong>SER PARTE </strong>de un “agile pod”. Dirigidos por una cultura de trabajo en equipo autorregulado, cada equipo (o POD), trabaja directamente con nuestros clientes con un camino de total madurez que evoluciona a medida que aumentan la velocidad, la calidad y la autonomía. </p><p>· &nbsp; <strong>DIVERTIRTE </strong>y participa en sesiones de karaoke, after-work, trivial, mindfulness… Forma parte de nuestra selección de fútbol y de los family days. Disfruta de los desayunos y dulces que encontrarás en el chill de la oficina mientras juegas a la PS4 o al futbolín con tus compañeros! </p><p>&nbsp; </p><p>Por si te parece poco, además <strong>podemos ofrecerte:</strong> </p><p>- &nbsp; <strong>MEJORAR TU NIVEL DE INGLÉS</strong> a través de clases virtuales con profesores nativos. </p><p>- &nbsp; Desarrollar tus habilidades y un <strong>APRENDIZAJE CONTINUO</strong> a través de formación continua mediante de una plataforma con contenido exclusivo y relevante. ¡Aprende a tu ritmo! </p><p>- &nbsp; Un mayor <strong>CUIDADO DE TU SALUD</strong>, a través de: seguro médico privado, acceso a plan de gimnasios por un precio reducido y fruta fresca en la oficina. </p><p>&nbsp; </p><p><strong>¿Te atreves?</strong></p>
<!---->      "
